id_appuntamento,id_cliente,id_servizio,data,ora,stato,prezzo_pagato,metodo_pagamento
2613,237,2,2026-06-02,11:00:00,Completato,20.8,Contanti
2614,73,2,2026-06-02,11:45:00,Cancellato,0.0,
2615,300,5,2026-06-02,12:15:00,Completato,12.0,Carta
2616,200,2,2026-06-02,12:45:00,Completato,26.0,Carta
2617,84,1,2026-06-02,16:00:00,Completato,18.0,Carta
2618,66,1,2026-06-02,18:00:00,Completato,18.0,Contanti
2619,236,1,2026-06-02,19:30:00,Completato,18.0,Satispay
2620,284,3,2026-06-03,11:00:00,Completato,12.0,Satispay
2621,266,3,2026-06-03,12:00:00,Completato,12.0,Contanti
2622,286,5,2026-06-03,12:00:00,Completato,12.0,Carta
2623,4,1,2026-06-03,15:15:00,Completato,18.0,Contanti
2624,135,1,2026-06-03,17:15:00,Completato,18.0,Carta
2625,204,3,2026-06-03,17:15:00,Completato,12.0,Contanti
2626,247,2,2026-06-03,18:15:00,Completato,26.0,Carta
2627,228,1,2026-06-04,10:30:00,Completato,18.0,Contanti
2628,299,3,2026-06-04,10:30:00,Completato,12.0,Carta
2629,233,1,2026-06-04,17:30:00,Completato,18.0,Contanti
2630,292,4,2026-06-04,18:30:00,Completato,15.0,Carta
2631,26,2,2026-06-05,10:00:00,Completato,26.0,Carta
2632,45,1,2026-06-05,11:30:00,Completato,18.0,Carta
2633,88,2,2026-06-05,12:00:00,Completato,26.0,Contanti
2634,201,8,2026-06-05,12:30:00,Cancellato,0.0,
2635,235,1,2026-06-05,12:45:00,No-show,0.0,
2636,34,8,2026-06-05,15:15:00,Completato,22.0,Contanti
2637,226,2,2026-06-05,16:00:00,Completato,20.8,Contanti
2638,269,1,2026-06-05,16:45:00,Completato,18.0,Carta
2639,13,1,2026-06-05,17:30:00,Completato,18.0,Contanti
2640,289,1,2026-06-05,18:15:00,Completato,18.0,Carta
2641,255,2,2026-06-05,19:45:00,Completato,26.0,Contanti
2642,220,1,2026-06-06,09:45:00,Completato,18.0,Carta
2643,275,4,2026-06-06,10:15:00,Completato,15.0,Contanti
2644,147,1,2026-06-06,15:15:00,Completato,18.0,Carta
2645,276,1,2026-06-06,15:15:00,Completato,18.0,Carta
2646,94,2,2026-06-06,16:15:00,Cancellato,0.0,
2647,264,1,2026-06-06,17:00:00,Completato,18.0,Satispay
2648,161,3,2026-06-06,18:00:00,Completato,12.0,Carta
2649,258,1,2026-06-06,18:30:00,Completato,18.0,Carta
2650,74,2,2026-06-06,18:45:00,Completato,26.0,Contanti
2651,57,2,2026-06-06,19:45:00,Completato,26.0,Contanti
2652,116,3,2026-06-09,09:00:00,Completato,12.0,Carta
2653,137,2,2026-06-09,10:30:00,Completato,26.0,Carta
2654,196,1,2026-06-09,12:00:00,Completato,16.2,Carta
2655,182,2,2026-06-09,16:00:00,Completato,26.0,Contanti
2656,195,1,2026-06-09,17:15:00,Completato,18.0,Carta
2657,253,4,2026-06-09,17:15:00,Completato,15.0,Contanti
2658,254,3,2026-06-09,17:15:00,Completato,12.0,Satispay
2659,281,2,2026-06-09,19:30:00,Completato,26.0,Satispay
2660,234,2,2026-06-10,09:15:00,Completato,26.0,Contanti
2661,295,6,2026-06-10,11:15:00,Completato,10.0,Carta
2662,149,4,2026-06-10,15:30:00,Completato,15.0,Contanti
2663,65,1,2026-06-10,17:00:00,Completato,18.0,Satispay
2664,168,1,2026-06-10,17:15:00,Completato,18.0,Carta
2665,99,5,2026-06-10,18:15:00,Completato,12.0,Carta
2666,263,4,2026-06-10,18:15:00,Completato,15.0,Contanti
2667,229,7,2026-06-11,11:15:00,Completato,35.0,Carta
2668,213,1,2026-06-11,15:30:00,Completato,18.0,Contanti
2669,230,8,2026-06-11,15:45:00,Completato,22.0,Carta
2670,185,2,2026-06-11,17:15:00,Completato,26.0,Carta
2671,160,3,2026-06-12,10:45:00,Completato,10.8,Carta
2672,152,1,2026-06-12,17:00:00,Completato,18.0,Contanti
2673,203,5,2026-06-12,17:15:00,Completato,12.0,Contanti
2674,260,1,2026-06-12,18:30:00,Completato,18.0,Carta
2675,121,1,2026-06-12,18:45:00,Completato,18.0,Satispay
2676,245,1,2026-06-12,19:45:00,Completato,14.4,Carta
2677,51,1,2026-06-13,10:00:00,Completato,18.0,Carta
2678,232,1,2026-06-13,10:30:00,Completato,18.0,Satispay
2679,297,1,2026-06-13,10:30:00,Completato,18.0,Contanti
2680,138,2,2026-06-13,11:15:00,Completato,26.0,Contanti
2681,204,3,2026-06-13,12:00:00,Completato,12.0,Carta
2682,296,8,2026-06-13,12:00:00,Completato,22.0,Contanti
2683,215,1,2026-06-13,12:30:00,Cancellato,0.0,
2684,265,2,2026-06-13,15:15:00,Completato,26.0,Carta
2685,251,2,2026-06-13,16:00:00,Completato,26.0,Carta
2686,36,1,2026-06-13,18:30:00,Completato,18.0,Carta
2687,285,1,2026-06-13,19:00:00,Cancellato,0.0,
2688,221,4,2026-06-13,19:30:00,Completato,15.0,Contanti
2689,287,1,2026-06-16,09:30:00,Completato,18.0,Contanti
2690,76,7,2026-06-16,10:00:00,Completato,35.0,Carta
2691,280,8,2026-06-16,12:15:00,Completato,22.0,Contanti
2692,22,2,2026-06-17,10:00:00,Completato,26.0,Carta
2693,27,1,2026-06-17,12:30:00,Completato,18.0,Contanti
2694,249,1,2026-06-17,16:45:00,Completato,18.0,Carta
2695,257,1,2026-06-17,19:00:00,Completato,18.0,Carta
2696,248,4,2026-06-18,09:00:00,Completato,15.0,Carta
2697,218,5,2026-06-18,11:15:00,Cancellato,0.0,
2698,217,2,2026-06-18,11:30:00,Completato,26.0,Carta
2699,283,1,2026-06-18,11:45:00,Completato,14.4,Carta
2700,291,1,2026-06-18,17:30:00,Completato,18.0,Contanti
2701,190,4,2026-06-18,18:15:00,Completato,15.0,Carta
2702,205,3,2026-06-18,19:30:00,Completato,12.0,Carta
2703,189,8,2026-06-19,09:00:00,No-show,0.0,
2704,288,1,2026-06-19,09:45:00,Completato,18.0,Contanti
2705,212,1,2026-06-19,15:15:00,Completato,18.0,Carta
2706,153,3,2026-06-19,15:45:00,Completato,12.0,Contanti
2707,290,1,2026-06-19,16:15:00,Completato,18.0,Carta
2708,191,1,2026-06-19,18:00:00,Completato,18.0,Carta
2709,58,5,2026-06-19,19:30:00,Completato,12.0,Contanti
2710,272,1,2026-06-19,19:45:00,Completato,18.0,Satispay
2711,298,1,2026-06-20,10:00:00,Cancellato,0.0,
2712,40,1,2026-06-20,10:15:00,Completato,16.2,Contanti
2713,82,1,2026-06-20,10:30:00,Cancellato,0.0,
2714,165,2,2026-06-20,11:45:00,Completato,26.0,Contanti
2715,222,1,2026-06-20,12:00:00,Completato,18.0,Carta
2716,186,1,2026-06-20,12:30:00,Completato,18.0,Contanti
2717,32,1,2026-06-20,12:45:00,Completato,18.0,Carta
2718,240,2,2026-06-20,15:15:00,Completato,26.0,Contanti
2719,37,6,2026-06-20,15:30:00,Completato,10.0,Carta
2720,78,1,2026-06-20,16:15:00,Completato,18.0,Contanti
2721,267,1,2026-06-20,17:15:00,Completato,18.0,Contanti
2722,66,1,2026-06-20,17:45:00,Completato,18.0,Carta
2723,259,1,2026-06-20,18:45:00,Completato,18.0,Contanti
2724,242,6,2026-06-20,19:00:00,Completato,8.0,Carta
2725,81,5,2026-06-20,19:45:00,Completato,12.0,Carta
2726,173,3,2026-06-20,19:45:00,Completato,12.0,Contanti
2727,261,2,2026-06-23,10:15:00,Completato,26.0,Contanti
2728,293,2,2026-06-23,16:45:00,Completato,26.0,Carta
2729,300,3,2026-06-23,16:45:00,Completato,12.0,Carta
2730,234,2,2026-06-23,18:30:00,Completato,26.0,Contanti
2731,13,2,2026-06-23,19:15:00,Completato,26.0,Carta
2732,231,2,2026-06-24,10:45:00,Completato,26.0,Contanti
2733,72,1,2026-06-24,11:30:00,Completato,18.0,Contanti
2734,50,3,2026-06-24,16:00:00,Completato,12.0,Contanti
2735,180,1,2026-06-24,16:15:00,Completato,18.0,Contanti
2736,277,3,2026-06-24,16:15:00,Completato,12.0,Satispay
2737,123,1,2026-06-24,16:30:00,Completato,18.0,Carta
2738,45,1,2026-06-24,19:45:00,Completato,18.0,Carta
2739,5,1,2026-06-25,11:45:00,Completato,18.0,Contanti
2740,154,6,2026-06-25,12:15:00,Completato,10.0,Contanti
2741,264,2,2026-06-25,17:30:00,Completato,26.0,Carta
2742,236,1,2026-06-25,19:00:00,Completato,18.0,Carta
2743,144,3,2026-06-26,11:45:00,Completato,12.0,Contanti
2744,57,1,2026-06-26,12:30:00,Completato,18.0,Contanti
2745,30,2,2026-06-26,12:45:00,Completato,26.0,Carta
2746,294,8,2026-06-26,15:00:00,Cancellato,0.0,
2747,162,2,2026-06-26,15:30:00,Completato,26.0,Carta
2748,135,1,2026-06-26,16:15:00,No-show,0.0,
2749,228,1,2026-06-26,18:30:00,Completato,18.0,Carta
2750,97,1,2026-06-26,19:30:00,Completato,14.4,Contanti
2751,243,6,2026-06-26,19:45:00,Completato,10.0,Contanti
2752,164,2,2026-06-27,10:00:00,Completato,26.0,Carta
2753,281,2,2026-06-27,10:00:00,Completato,26.0,Satispay
2754,86,2,2026-06-27,10:15:00,Completato,26.0,Contanti
2755,142,1,2026-06-27,11:00:00,Cancellato,0.0,
2756,237,2,2026-06-27,11:15:00,Completato,26.0,Carta
2757,247,2,2026-06-27,11:15:00,Completato,20.8,Carta
2758,73,2,2026-06-27,15:00:00,Completato,26.0,Satispay
2759,301,3,2026-06-27,15:00:00,Completato,9.6,Contanti
2760,274,1,2026-06-27,17:45:00,Completato,18.0,Contanti
2761,137,2,2026-06-30,11:15:00,Completato,26.0,Contanti
2762,26,2,2026-06-30,12:15:00,Completato,26.0,Contanti
2763,286,5,2026-06-30,15:15:00,Completato,12.0,Contanti
2764,270,1,2026-06-30,16:30:00,Completato,18.0,Carta
2765,3,5,2026-06-30,17:15:00,Completato,12.0,Contanti
2766,108,2,2026-06-30,19:00:00,Completato,26.0,Carta
2767,255,2,2026-07-01,10:00:00,Completato,26.0,Contanti
2768,169,2,2026-07-01,18:00:00,Completato,23.4,Contanti
2769,311,3,2026-07-01,18:30:00,Completato,10.8,Carta
2770,208,6,2026-07-01,19:15:00,Completato,10.0,Contanti
2771,276,1,2026-07-02,11:15:00,Completato,18.0,Contanti
2772,215,1,2026-07-02,15:30:00,Completato,18.0,Contanti
2773,42,6,2026-07-02,18:00:00,Completato,9.0,Contanti
2774,253,2,2026-07-03,09:45:00,Completato,20.8,Carta
2775,225,5,2026-07-03,11:00:00,Completato,12.0,Contanti
2776,284,3,2026-07-03,16:00:00,Completato,12.0,Carta
2777,82,1,2026-07-03,18:15:00,Completato,18.0,Satispay
2778,238,8,2026-07-03,18:15:00,Completato,22.0,Contanti
2779,269,1,2026-07-03,18:45:00,Completato,18.0,Contanti
2780,103,1,2026-07-03,19:15:00,Cancellato,0.0,
2781,275,4,2026-07-03,19:30:00,Completato,15.0,Carta
2782,59,3,2026-07-04,10:00:00,Completato,12.0,Contanti
2783,84,1,2026-07-04,11:45:00,Completato,18.0,Contanti
2784,248,1,2026-07-04,12:45:00,Completato,18.0,Contanti
2785,209,2,2026-07-04,15:30:00,Completato,26.0,Carta
2786,22,1,2026-07-04,16:30:00,Completato,18.0,Satispay
2787,224,1,2026-07-04,16:30:00,Completato,18.0,Contanti
2788,314,1,2026-07-04,17:15:00,Completato,18.0,Contanti
2789,265,1,2026-07-04,17:45:00,Completato,18.0,Contanti
2790,147,1,2026-07-04,18:15:00,No-show,0.0,
2791,99,2,2026-07-07,09:00:00,Completato,26.0,Contanti
2792,51,6,2026-07-07,09:30:00,Completato,10.0,Satispay
2793,130,2,2026-07-07,11:00:00,Completato,26.0,Carta
2794,102,4,2026-07-07,12:00:00,Completato,15.0,Contanti
2795,69,1,2026-07-07,15:00:00,Completato,18.0,Contanti
2796,196,2,2026-07-07,16:00:00,Completato,26.0,Satispay
2797,149,1,2026-07-07,16:15:00,Completato,18.0,Contanti
2798,136,4,2026-07-07,18:30:00,Completato,15.0,Contanti
2799,107,1,2026-07-07,18:45:00,Completato,18.0,Satispay
2800,121,2,2026-07-07,19:30:00,Completato,26.0,Satispay
2801,126,1,2026-07-08,09:30:00,Completato,18.0,Carta
2802,184,1,2026-07-08,11:30:00,Completato,18.0,Satispay
2803,201,2,2026-07-08,12:45:00,Completato,26.0,Satispay
2804,217,2,2026-07-08,15:30:00,Completato,26.0,Carta
2805,213,2,2026-07-08,16:00:00,Cancellato,0.0,
2806,233,1,2026-07-08,16:00:00,Completato,18.0,Carta
2807,271,1,2026-07-08,18:45:00,Completato,18.0,Satispay
2808,300,3,2026-07-08,18:45:00,Completato,12.0,Contanti
2809,182,2,2026-07-08,19:30:00,Completato,26.0,Contanti
2810,221,4,2026-07-09,10:30:00,Completato,15.0,Satispay
2811,287,1,2026-07-09,17:15:00,Completato,18.0,Contanti
2812,143,3,2026-07-09,17:30:00,Completato,12.0,Contanti
2813,310,1,2026-07-09,17:30:00,Completato,18.0,Contanti
2814,312,4,2026-07-09,17:30:00,Completato,15.0,Carta
2815,254,1,2026-07-09,18:00:00,Completato,18.0,Satispay
2816,11,5,2026-07-09,18:30:00,Completato,12.0,Satispay
2817,289,1,2026-07-09,19:00:00,Completato,18.0,Satispay
2818,15,2,2026-07-09,19:45:00,Completato,26.0,Carta
2819,234,3,2026-07-10,09:30:00,Completato,12.0,Contanti
2820,171,1,2026-07-10,10:45:00,Completato,16.2,Carta
2821,168,1,2026-07-10,11:15:00,Completato,18.0,Carta
2822,249,1,2026-07-10,12:00:00,Completato,18.0,Carta
2823,309,5,2026-07-10,15:45:00,Completato,12.0,Satispay
2824,292,4,2026-07-10,16:00:00,Completato,13.5,Contanti
2825,135,1,2026-07-10,16:15:00,Completato,18.0,Contanti
2826,259,1,2026-07-10,17:45:00,Completato,18.0,Carta
2827,306,1,2026-07-10,17:45:00,Completato,18.0,Carta
2828,62,1,2026-07-10,18:00:00,Completato,18.0,Satispay
2829,158,1,2026-07-10,18:15:00,Completato,16.2,Contanti
2830,200,6,2026-07-10,18:15:00,Completato,10.0,Contanti
2831,27,1,2026-07-10,18:45:00,Completato,18.0,Carta
2832,40,1,2026-07-10,19:15:00,Completato,18.0,Carta
2833,296,8,2026-07-11,09:30:00,Completato,22.0,Carta
2834,161,3,2026-07-11,09:45:00,Completato,12.0,Contanti
2835,152,1,2026-07-11,10:00:00,Completato,18.0,Contanti
2836,203,5,2026-07-11,10:15:00,No-show,0.0,
2837,313,2,2026-07-11,11:45:00,No-show,0.0,
2838,76,4,2026-07-11,15:15:00,Completato,15.0,Contanti
2839,191,1,2026-07-11,16:00:00,Completato,18.0,Carta
2840,298,1,2026-07-11,16:15:00,Completato,18.0,Contanti
2841,295,3,2026-07-11,16:30:00,Completato,12.0,Carta
2842,307,3,2026-07-11,16:30:00,Completato,12.0,Carta
2843,280,8,2026-07-11,16:45:00,Completato,22.0,Contanti
2844,226,2,2026-07-11,17:45:00,Cancellato,0.0,
2845,4,1,2026-07-11,19:00:00,Completato,18.0,Carta
2846,145,1,2026-07-11,19:00:00,Completato,18.0,Carta
2847,273,2,2026-07-11,19:00:00,Completato,26.0,Satispay
2848,88,2,2026-07-11,19:15:00,Completato,26.0,Satispay
2849,303,2,2026-07-11,19:15:00,Completato,26.0,Contanti
2850,34,7,2026-07-11,19:45:00,Completato,35.0,Contanti
2851,74,2,2026-07-14,10:00:00,Completato,26.0,Carta
2852,258,1,2026-07-14,16:30:00,Completato,18.0,Carta
2853,304,6,2026-07-14,17:15:00,Completato,10.0,Carta
2854,262,2,2026-07-15,09:00:00,Completato,26.0,Carta
2855,266,3,2026-07-15,09:00:00,Completato,10.8,Carta
2856,281,2,2026-07-15,09:30:00,Completato,26.0,Contanti
2857,169,2,2026-07-15,11:30:00,Completato,20.8,Contanti
2858,260,1,2026-07-15,11:30:00,Completato,18.0,Satispay
2859,94,2,2026-07-15,11:45:00,Completato,26.0,Satispay
2860,282,3,2026-07-15,17:00:00,Completato,12.0,Carta
2861,283,1,2026-07-15,19:00:00,Completato,14.4,Contanti
2862,230,2,2026-07-16,10:15:00,Completato,26.0,Satispay
2863,242,6,2026-07-16,10:15:00,Completato,10.0,Carta
2864,73,2,2026-07-16,10:45:00,Completato,23.4,Carta
2865,138,4,2026-07-16,11:00:00,Completato,15.0,Satispay
2866,163,1,2026-07-16,12:30:00,Completato,18.0,Carta
2867,68,1,2026-07-16,16:30:00,Completato,18.0,Carta
2868,299,3,2026-07-16,18:30:00,Completato,10.8,Carta
2869,301,1,2026-07-16,19:15:00,Completato,18.0,Contanti
2870,22,5,2026-07-17,11:00:00,Completato,12.0,Contanti
2871,66,2,2026-07-17,12:30:00,Completato,26.0,Contanti
2872,308,2,2026-07-17,12:45:00,Completato,26.0,Contanti
2873,165,2,2026-07-17,16:15:00,Completato,26.0,Satispay
2874,204,4,2026-07-17,16:45:00,Cancellato,0.0,
2875,272,7,2026-07-17,17:15:00,Completato,28.0,Contanti
2876,290,1,2026-07-17,17:45:00,Completato,16.2,Contanti
2877,79,2,2026-07-17,18:00:00,Completato,26.0,Contanti
2878,246,5,2026-07-17,18:00:00,Completato,12.0,Carta
2879,72,1,2026-07-17,18:15:00,Completato,18.0,Contanti
2880,144,1,2026-07-17,18:45:00,Completato,18.0,Carta
2881,261,2,2026-07-18,12:30:00,Completato,26.0,Contanti
2882,305,4,2026-07-18,15:15:00,Completato,12.0,Carta
2883,241,2,2026-07-18,16:45:00,Cancellato,0.0,
2884,58,5,2026-07-18,17:00:00,Completato,10.8,Satispay
2885,275,1,2026-07-18,17:30:00,Completato,18.0,Contanti
2886,297,8,2026-07-18,17:30:00,Completato,22.0,Carta
2887,294,2,2026-07-18,19:30:00,Completato,26.0,Carta
2888,188,6,2026-07-21,09:45:00,Completato,10.0,Carta
2889,220,1,2026-07-21,12:00:00,Completato,18.0,Contanti
2890,228,1,2026-07-21,16:45:00,Completato,18.0,Contanti
2891,174,7,2026-07-21,18:00:00,Completato,35.0,Carta
2892,185,2,2026-07-22,18:15:00,Completato,20.8,Contanti
2893,285,1,2026-07-22,18:45:00,Completato,18.0,Contanti
2894,234,2,2026-07-22,19:30:00,Completato,26.0,Satispay
2895,278,6,2026-07-23,11:30:00,Completato,10.0,Carta
2896,302,3,2026-07-23,11:45:00,Completato,12.0,Carta
2897,218,8,2026-07-23,12:45:00,Completato,22.0,Contanti
2898,291,1,2026-07-23,16:45:00,Completato,18.0,Contanti
2899,41,1,2026-07-24,09:15:00,Completato,16.2,Contanti
2900,123,1,2026-07-24,09:30:00,Completato,18.0,Carta
2901,13,1,2026-07-24,09:45:00,Completato,18.0,Contanti
2902,164,2,2026-07-24,10:30:00,Cancellato,0.0,
2903,240,2,2026-07-24,10:45:00,Completato,26.0,Contanti
2904,196,2,2026-07-24,12:15:00,Completato,26.0,Carta
2905,255,2,2026-07-24,12:30:00,Completato,26.0,Carta
2906,37,6,2026-07-24,12:45:00,Completato,10.0,Contanti
2907,304,6,2026-07-24,16:00:00,Completato,10.0,Carta
2908,36,1,2026-07-24,18:15:00,Completato,18.0,Carta
2909,257,2,2026-07-25,09:00:00,No-show,0.0,
2910,32,5,2026-07-25,09:15:00,Completato,9.6,Contanti
2911,45,2,2026-07-25,09:30:00,Completato,26.0,Carta
2912,300,3,2026-07-25,10:00:00,Completato,12.0,Carta
2913,180,1,2026-07-25,10:45:00,Completato,18.0,Contanti
2914,238,8,2026-07-25,12:30:00,Cancellato,0.0,
2915,277,2,2026-07-25,15:00:00,Completato,26.0,Contanti
2916,50,3,2026-07-25,16:30:00,Completato,12.0,Contanti
2917,269,1,2026-07-25,16:30:00,Completato,18.0,Contanti
2918,116,3,2026-07-25,17:00:00,Completato,12.0,Satispay
2919,293,2,2026-07-25,17:15:00,Completato,26.0,Contanti
2920,65,1,2026-07-25,18:00:00,Completato,18.0,Contanti
2921,259,1,2026-07-25,18:45:00,Completato,18.0,Satispay
2922,84,1,2026-07-25,19:45:00,Completato,14.4,Contanti
2923,250,1,2026-07-25,19:45:00,Completato,18.0,Carta
2924,258,2,2026-07-28,15:30:00,Completato,26.0,Carta
2925,195,1,2026-07-28,17:45:00,Completato,18.0,Contanti
2926,30,2,2026-07-29,12:00:00,Completato,26.0,Carta
2927,190,4,2026-07-29,16:00:00,Completato,15.0,Carta
2928,313,2,2026-07-29,17:15:00,Completato,26.0,Carta
2929,135,1,2026-07-29,17:30:00,Completato,18.0,Carta
2930,173,3,2026-07-29,18:00:00,Completato,12.0,Carta
2931,243,6,2026-07-29,19:30:00,Completato,10.0,Contanti
2932,161,3,2026-07-30,09:45:00,Completato,12.0,Carta
2933,26,2,2026-07-30,11:00:00,Completato,26.0,Contanti
2934,215,1,2026-07-30,11:45:00,Completato,18.0,Carta
2935,294,2,2026-07-30,16:45:00,Completato,26.0,Carta
2936,99,1,2026-07-30,18:00:00,Completato,18.0,Contanti
2937,231,2,2026-07-30,18:15:00,Completato,26.0,Satispay
2938,137,2,2026-07-31,10:15:00,Completato,26.0,Contanti
2939,57,2,2026-07-31,10:45:00,Completato,26.0,Contanti
2940,62,6,2026-07-31,11:45:00,Completato,10.0,Contanti
2941,268,3,2026-07-31,12:30:00,Completato,12.0,Carta
2942,212,1,2026-07-31,12:45:00,Completato,18.0,Carta
2943,186,1,2026-07-31,15:30:00,Completato,18.0,Carta
2944,307,7,2026-07-31,15:45:00,Completato,35.0,Satispay
2945,288,1,2026-07-31,17:15:00,Completato,18.0,Carta
2946,126,1,2026-07-31,17:45:00,Completato,18.0,Contanti
2947,264,2,2026-07-31,18:30:00,Completato,23.4,Contanti
2948,153,3,2026-08-01,10:45:00,Completato,12.0,Contanti
2949,296,8,2026-08-01,10:45:00,Completato,19.8,Satispay
2950,102,5,2026-08-01,11:00:00,No-show,0.0,
2951,208,1,2026-08-01,15:45:00,Completato,18.0,Carta
2952,42,6,2026-08-01,16:15:00,Completato,10.0,Contanti
2953,286,5,2026-08-01,17:00:00,Completato,12.0,Carta
2954,232,1,2026-08-01,19:45:00,Completato,18.0,Contanti
2955,22,4,2026-08-04,12:30:00,Cancellato,0.0,
2956,280,8,2026-08-04,17:30:00,Completato,22.0,Contanti
2957,287,1,2026-08-04,18:00:00,Completato,16.2,Contanti
2958,271,1,2026-08-04,18:30:00,Cancellato,0.0,
2959,73,2,2026-08-04,19:15:00,Completato,26.0,Contanti
2960,3,5,2026-08-05,09:00:00,Completato,12.0,Contanti
2961,226,3,2026-08-05,10:00:00,Completato,12.0,Carta
2962,69,1,2026-08-05,11:30:00,Completato,18.0,Contanti
2963,78,1,2026-08-05,16:00:00,Completato,18.0,Carta
2964,142,6,2026-08-05,16:00:00,Completato,10.0,Contanti
2965,314,1,2026-08-05,18:00:00,Completato,18.0,Carta
2966,154,2,2026-08-05,18:30:00,Completato,26.0,Carta
2967,281,2,2026-08-06,09:15:00,Completato,26.0,Contanti
2968,248,4,2026-08-06,11:00:00,Completato,15.0,Carta
2969,27,1,2026-08-06,11:45:00,Completato,18.0,Satispay
2970,221,2,2026-08-06,12:00:00,Cancellato,0.0,
2971,253,1,2026-08-06,15:45:00,Completato,14.4,Carta
2972,312,4,2026-08-06,18:00:00,Completato,15.0,Contanti
2973,276,1,2026-08-06,18:15:00,Completato,18.0,Contanti
2974,242,1,2026-08-07,10:00:00,Completato,18.0,Carta
2975,298,1,2026-08-07,11:45:00,Completato,18.0,Carta
2976,257,1,2026-08-07,12:00:00,Completato,18.0,Satispay
2977,97,1,2026-08-07,12:15:00,Completato,18.0,Carta
2978,254,1,2026-08-07,12:45:00,Completato,18.0,Carta
2979,4,1,2026-08-07,15:00:00,Completato,14.4,Contanti
2980,130,1,2026-08-07,17:15:00,Completato,18.0,Carta
2981,316,1,2026-08-07,18:00:00,Completato,18.0,Contanti
2982,277,3,2026-08-07,18:30:00,Completato,12.0,Contanti
2983,217,2,2026-08-07,19:00:00,Completato,26.0,Satispay
2984,303,2,2026-08-07,19:00:00,Completato,26.0,Carta
2985,136,4,2026-08-08,09:30:00,Completato,15.0,Contanti
2986,79,2,2026-08-08,10:00:00,Completato,26.0,Contanti
2987,309,1,2026-08-08,10:15:00,Completato,18.0,Contanti
2988,315,2,2026-08-08,11:15:00,Completato,20.8,Carta
2989,301,3,2026-08-08,11:30:00,No-show,0.0,
2990,191,1,2026-08-08,12:45:00,Completato,18.0,Carta
2991,233,7,2026-08-08,16:00:00,Completato,35.0,Carta
2992,84,2,2026-08-08,16:30:00,Cancellato,0.0,
2993,144,1,2026-08-08,17:45:00,Completato,18.0,Satispay
2994,147,1,2026-08-08,18:15:00,Completato,18.0,Satispay
2995,317,2,2026-08-08,18:30:00,Completato,26.0,Carta
2996,204,3,2026-08-08,18:45:00,Completato,12.0,Contanti
2997,40,1,2026-08-11,10:00:00,Completato,18.0,Carta
2998,200,1,2026-08-11,10:30:00,Completato,18.0,Carta
2999,246,1,2026-08-12,10:45:00,Completato,18.0,Satispay
3000,274,1,2026-08-12,12:00:00,Completato,18.0,Carta
3001,108,1,2026-08-12,16:00:00,Completato,18.0,Satispay
3002,168,1,2026-08-12,17:30:00,Completato,18.0,Carta
3003,265,2,2026-08-12,19:00:00,Completato,26.0,Contanti
3004,203,5,2026-08-13,09:00:00,Completato,12.0,Carta
3005,284,3,2026-08-13,10:00:00,Completato,12.0,Carta
3006,160,3,2026-08-13,10:45:00,Completato,12.0,Satispay
3007,32,1,2026-08-13,15:45:00,Completato,18.0,Contanti
3008,249,1,2026-08-13,16:45:00,Completato,18.0,Carta
3009,215,1,2026-08-13,17:15:00,No-show,0.0,
3010,266,1,2026-08-14,10:00:00,Completato,18.0,Carta
3011,137,2,2026-08-14,10:45:00,Completato,26.0,Satispay
3012,145,1,2026-08-14,12:15:00,Completato,18.0,Carta
3013,81,1,2026-08-14,17:45:00,Completato,18.0,Contanti
3014,165,2,2026-08-14,18:00:00,Completato,26.0,Carta
3015,188,7,2026-08-14,19:00:00,Completato,35.0,Contanti
3016,283,1,2026-08-15,09:15:00,Completato,18.0,Carta
3017,269,1,2026-08-15,09:30:00,Completato,18.0,Contanti
3018,261,2,2026-08-15,16:00:00,Completato,26.0,Contanti
3019,295,6,2026-08-15,16:30:00,Cancellato,0.0,
3020,153,3,2026-08-15,16:45:00,Completato,12.0,Satispay
3021,121,2,2026-08-15,18:15:00,Completato,26.0,Contanti
3022,51,6,2026-08-15,19:30:00,Completato,10.0,Satispay
